male weight,female weight,male height,female height,breed
35.052500103604103,18.794983902852156,56.307536508999348,59.103464531544134,german shepherd
43.929352469529178,28.461413685211895,64.425635686536666,56.705118390126707,german shepherd
35.634560463518099,34.165524455340389,62.284683548571429,55.826414906633218,german shepherd
37.009946817223508,25.081443492687516,60.355830113632003,59.632940048253978,german shepherd
44.415753485281272,28.187462961606652,64.097933995280826,56.096790435918557,german shepherd
28.26120469428777,24.336224167045053,61.881999141678477,59.135191417961764,german shepherd
28.647575007571334,24.644100785784175,63.083448921101436,55.706547504722728,german shepherd
39.846983540790056,25.299577354082828,64.677035294949292,59.292761248266743,german shepherd
29.134382974429201,19.683971679690142,64.18463793468834,56.665684266130199,german shepherd
44.718105928246459,32.692991278537704,66.568167452205742,54.325828426782977,german shepherd
32.931905096201262,26.974875851361769,64.379241296173475,56.702094573782539,german shepherd
31.262725942796212,31.85793848599398,60.529147121993013,57.262099384051957,german shepherd
44.614710132401925,28.511706118388268,60.479447988019665,61.609320464369048,german shepherd
42.402573957172123,22.968821468705464,59.065990802549102,58.526005724056766,german shepherd
44.337794802132848,25.415440260408086,61.4885019667527,55.802195622091354,german shepherd
39.530223291376927,19.06567398631784,65.070157601130404,56.164236954813369,german shepherd
30.693871574726487,30.943435420442782,58.703043919948151,57.809159420853732,german shepherd
44.550324765495169,27.686123871281801,61.290499600046779,55.783118255030416,german shepherd
33.659983145243096,23.074097373865481,64.037683010467973,58.581758056111262,german shepherd
39.012281978981974,19.467148946903386,64.55405114791121,55.025230560799727,german shepherd
39.73625983886874,24.117950817243699,62.816647166174832,58.380090482350951,german shepherd
34.224949534545829,21.463557889859537,63.938125104329409,57.40692741637536,german shepherd
38.070396851730401,27.676412657390816,67.765594383813863,57.738736079572647,german shepherd
39.611033357832632,21.736111919504946,64.73622397286897,59.731133876504423,german shepherd
36.882127655778149,37.261467124935841,60.532122791152396,54.025629688810504,german shepherd
29.502996047079026,31.926544597130025,59.006951099020938,58.227038537264839,german shepherd
36.491190871030277,25.135799410327184,63.318299067391003,57.85843552850266,german shepherd
41.631929483435151,19.568820986636734,64.486636101081629,54.49937915672362,german shepherd
31.527160701343174,26.441693115293116,61.459950235164854,54.605363845889372,german shepherd
34.251827298361647,17.201923223834232,64.278185953833187,58.004502276170925,german shepherd
32.824232241391812,32.303506242028909,62.398654997471972,53.167302853523474,german shepherd
44.246318642396709,30.956489738193202,58.238860914671783,56.524754774639639,german shepherd
38.361473785062174,34.243223722984148,63.959383713401444,58.360608541035326,german shepherd
37.037309181205551,24.21672745567426,59.981030413382157,58.903052506811115,german shepherd
31.150419627773417,31.027821747037414,64.312962774211798,51.56605087276202,german shepherd
37.696245956459087,33.920204747175802,64.86679733424576,58.669318754108524,german shepherd
31.62833669671312,24.821676518790039,63.766832223544398,55.311180615337278,german shepherd
35.159152791371753,23.330790838599363,66.612373098530014,58.460050197403476,german shepherd
31.820769608105596,33.740565945697554,63.78277532486095,59.285006561274777,german shepherd
38.3821664747325,27.727382132024385,63.315023807280269,57.459703935654197,german shepherd
37.882954083074708,29.126489424545099,63.791296958181263,56.91820993143795,german shepherd
33.958506222110024,26.559800890040169,62.904929636328205,54.084724916930526,german shepherd
36.980033563308226,20.757632630559968,67.285690542553965,62.004274664633471,german shepherd
29.534692456347472,32.522986108948494,64.213022444834905,57.773995190234416,german shepherd
27.543712036471973,16.85307038532525,69.178659018349805,55.214921454800951,german shepherd
37.196958506322687,31.989879592444051,59.346042083208594,52.208252179257023,german shepherd
35.833367476862648,25.603807657592021,62.658438808092498,61.337298327220715,german shepherd
38.175157184460531,26.061837742338003,60.969372781133664,61.29296079191289,german shepherd
46.91572387431971,24.33729602719562,64.266088996628596,55.542196501163765,german shepherd
39.722397434952072,29.634252213582108,62.127331232575116,59.689849180087421,german shepherd
30.435888872779209,29.043725094517221,63.303627268581714,56.662481420847563,german shepherd
40.585081440479264,35.057492455875206,61.643324064396239,55.935309678148542,german shepherd
28.420462947442395,26.079638802928855,63.364314638744311,60.27204081906477,german shepherd
32.692076975926454,26.089694445194585,61.32929930700034,57.914827603803985,german shepherd
34.658791973376843,25.231024096041054,63.229729040384655,58.464783398807874,german shepherd
43.566713608246829,27.519655528927693,63.662626924632903,62.86685971966687,german shepherd
31.2762258897578,24.755097353008377,62.812437361424841,53.795034095436264,german shepherd
30.867807306704929,32.776331923576549,63.899833868463439,57.238808510055165,german shepherd
34.507737377872836,33.852000711150559,64.196559035408924,57.556878918438017,german shepherd
31.682608568189462,17.388069435867521,61.48861343608705,54.188035909400135,german shepherd
40.633179610532537,20.55569640653054,64.173110636779981,57.384900626100425,german shepherd
29.600342458182883,21.906082332603205,63.734556242362139,56.950042101194377,german shepherd
29.262656737944489,30.308081654134625,65.552349124910535,58.305945473100927,german shepherd
32.810899776277829,22.539807345423668,62.759219844061491,52.823634762955109,german shepherd
32.509837746538473,29.759446959631497,64.243911624043633,56.784991297893335,german shepherd
44.64766026908493,33.856649841254544,60.826022133577148,60.958931562123482,german shepherd
39.747104034628805,30.854427196520582,59.272722765268142,57.689121218771739,german shepherd
35.437756206925954,21.77590873080365,62.987153237832707,59.44967501346477,german shepherd
28.87282240584916,21.000477683630809,62.985563015774815,60.463792412065487,german shepherd
39.221814882007735,13.659693257169653,60.812932725738719,60.19836795778221,german shepherd
29.998923263052177,29.450060375202131,57.507416392667594,61.330723390889041,german shepherd
27.276144516111941,20.724805123515537,68.514426521730286,58.708453821308005,german shepherd
40.940148961761508,27.211971824040564,64.050196157369925,59.277955341715156,german shepherd
36.584713059624249,28.153940933321635,63.443245408213244,60.743930402178393,german shepherd
39.604294118904093,20.451127964698539,66.381257987636829,58.907561532828304,german shepherd
36.593638264715104,31.716963680775788,58.836182198916468,61.649518551284153,german shepherd
39.284153059513457,21.820166670615386,63.411235102674979,56.73528357112432,german shepherd
31.744872033499266,24.029220195104951,62.461193485103706,60.001041665807094,german shepherd
29.828785791077678,21.088621457875441,65.496405981353547,58.099783870444888,german shepherd
38.407972591408132,27.245198228950031,61.455466116438956,62.509197370790233,german shepherd
30.982951679130792,23.676781638450642,58.262093718984694,54.931781915991685,german shepherd
31.552251111248996,38.350293962274009,64.552685891842501,56.775460090014612,german shepherd
32.722337482413288,23.782029700040567,58.06581806796796,58.349363224946515,german shepherd
35.087395795125282,27.931869109752462,59.851374084954237,56.115985248197852,german shepherd
33.230030443732581,25.598426206896622,64.321132912106762,57.964285625798304,german shepherd
28.125243532909906,31.433293009649823,65.397961621037453,55.478653792536136,german shepherd
31.781907985835549,27.019545103592016,63.20388465771493,53.641367965322488,german shepherd
23.882984238877867,19.691143383198444,61.513713968995368,57.498209297877125,german shepherd
38.126157255135936,27.994379662646136,57.536624682336267,60.220493022177799,german shepherd
26.989711721966263,29.199874594247717,61.394144428681301,59.211328912985053,german shepherd
29.478083302857748,20.604323470673741,60.151029761733049,52.893896094253542,german shepherd
35.260825396304874,21.786031270758834,61.69920581340579,59.026479678842577,german shepherd
31.302185018043435,23.721964463601978,60.194208509271192,60.933054225641115,german shepherd
42.715072977033678,28.28577104250342,61.175595087123064,54.849632471563233,german shepherd
28.535715451382757,25.215953637259776,66.658689357340947,60.499050208305839,german shepherd
36.335254346745913,15.738765707709842,56.183832531956661,54.442355078146107,german shepherd
34.803585908862523,23.19862247596161,56.827391682765409,60.296535051946393,german shepherd
29.159532511294014,32.675779660064443,63.804220848558366,55.903610659575712,german shepherd
37.616383302658768,30.163405551332616,61.550723145854484,60.251380449311412,german shepherd
34.142268343888759,30.269315929897299,59.818221664100086,52.875434354818935,german shepherd
38.858952756068334,26.719657509915223,59.252283936009313,62.43965512378071,german shepherd
39.117520769818654,37.864979598894777,62.949370803853071,58.437105383627113,german shepherd
45.816179746403449,26.656346115304551,63.169807554984303,59.756007882925203,german shepherd
41.682639747181959,25.843403499274899,64.425466742284044,59.166397907006129,german shepherd
33.154090810287784,24.638269094531065,65.798780976122913,56.148072159513909,german shepherd
33.803104112120366,25.006560747141879,61.435367175262392,54.653308322650879,german shepherd
40.498297979435563,30.911403047988923,62.733075721817997,59.666679944480947,german shepherd
38.276318653612989,16.579999703771279,62.247834198389768,55.681973574270707,german shepherd
38.20065763048796,21.073909263269599,62.368010120067979,56.106783296759097,german shepherd
26.915219778445827,34.003888227400907,61.894778222302705,58.33380017749333,german shepherd
34.878369378005324,23.121182322347543,59.410307306583519,58.10480707891886,german shepherd
31.309845453971555,21.362091929256778,63.047032814688741,57.839157919417559,german shepherd
36.399622995216191,26.163757938865601,63.118587454129354,57.658614870446357,german shepherd
34.509248051785207,23.258507194610015,62.727810234141835,58.767773400055773,german shepherd
39.550894540462963,28.464353646294775,64.839096363824197,57.005911878794223,german shepherd
36.58609107595651,21.018340825643548,64.160590990770999,57.091659804386218,german shepherd
38.93163981054488,34.495505903456639,58.002890151136995,65.076894681842234,german shepherd
32.667904516320284,20.445348966076651,60.056162729027591,55.920626587029034,german shepherd
30.277768720408748,26.580267074775353,65.017184713528621,56.839183309393597,german shepherd
32.949751533987261,27.279104080612438,61.396840454605311,54.430636903864588,german shepherd
34.914897930692796,28.231959881819812,63.157681099970588,54.894983377267991,german shepherd
36.895758677775412,26.696967189569623,61.765432479899836,56.790751776425267,german shepherd
46.296544753454256,26.971103253051602,65.599636506447965,59.592139070056213,german shepherd
34.788714241696788,26.649988171250182,62.882603529980891,53.907935388009825,german shepherd
30.220274997536116,33.528417589848061,62.729850630962972,56.469638914156128,german shepherd
33.270091121503071,26.373006221940965,58.763492502824995,57.068276693491391,german shepherd
32.68202012676953,31.817766024840292,58.393957369186495,51.6805610600085,german shepherd
37.407407368867311,23.338675859345347,61.518794772390699,56.066066909658005,german shepherd
27.296014927776877,26.987906043619418,64.845148485277917,58.661430250875441,german shepherd
35.316309971001658,26.349148069531168,60.561201063515689,57.243770378990277,german shepherd
35.78253268982688,32.002355098312051,66.076552220818073,59.781002253088204,german shepherd
36.160905181001382,24.06699056340689,61.006726656140494,55.224478885891926,german shepherd
32.013419655173188,23.541387317380803,63.538441291229553,60.968991818013322,german shepherd
33.810391351319964,26.219597928220651,61.258253008949652,59.27019107746812,german shepherd
27.879695455087344,26.893983065327138,63.637918479627615,53.522426679123505,german shepherd
32.533400583189028,16.488247122597279,65.992362373499446,57.983912145147173,german shepherd
32.285692619916411,22.707596055378659,64.900831929715906,59.650143480301111,german shepherd
37.080250231307126,32.550860164256335,66.673719715601038,58.341512205451735,german shepherd
29.219087840890438,25.727131128764821,60.687366958650991,58.626746173128112,german shepherd
38.905990508549969,25.791871340127862,59.660788212003091,59.128692212300372,german shepherd
42.472422722456841,29.851227074226269,59.417227933211109,57.308785699393574,german shepherd
24.650074874932336,29.702676460070631,61.932203561230182,56.081557196916783,german shepherd
37.131293653890502,35.696377159393265,59.286268641320589,56.759349119825735,german shepherd
38.38454017515123,30.156219013682392,60.170485181776804,54.504199658786916,german shepherd
31.812814872238853,24.798577006992275,60.598307621301693,60.232680516432787,german shepherd
33.013640928356011,27.275182958378196,70.551254472602807,56.362938573173921,german shepherd
34.335597112065223,30.870521644319616,63.0523572069567,59.768607594823202,german shepherd
33.511045602991359,31.808344471344068,62.342719344186342,57.692612195268687,german shepherd
33.454935154764392,22.486880710569288,60.925282468060416,59.686642487457767,german shepherd
26.619980968350117,30.348916264939081,59.816976597897884,56.808496051111646,german shepherd
40.761657823915598,35.835657911825813,62.502639537430092,60.594945629708214,german shepherd
40.398092960184108,26.132895687877184,59.955696608778688,57.333786300911918,german shepherd
30.933178703978985,27.056551311810846,58.564180857950696,54.390668614670581,german shepherd
27.66787836098743,22.372687436776385,58.411419976974408,56.356320040112202,german shepherd
37.605324382263795,21.690629919997292,66.760784970783675,59.376840175001966,german shepherd
32.121060150934667,27.057672380415845,60.845575465332388,59.139064610487793,german shepherd
35.709765816603898,30.9404618367838,58.350207621352716,56.823888181318651,german shepherd
33.403357914274522,25.506285633406115,61.666522784590214,53.520650761782974,german shepherd
38.457693755350931,32.528255882041307,64.194403436939282,59.793467471179007,german shepherd
38.473745718280028,31.539013053131491,62.473831188786036,52.954075635656174,german shepherd
31.372013107682079,25.169264923739636,59.669195958735983,55.84633359454574,german shepherd
28.083180223024723,30.650469104476834,62.273898842948086,60.103424328131652,german shepherd
27.085308013324592,26.353295652740421,61.030223518449574,60.64118312739101,german shepherd
38.051896895536025,27.464749680215789,65.06902498618625,56.178088612553076,german shepherd
29.055703711079857,32.369292656315665,66.155422112303498,55.532772059912446,german shepherd
32.46591822850656,39.19341998267987,63.11309336271151,58.69009368928328,german shepherd
32.018429807747459,20.018923167994547,57.85776557907689,61.001199772844402,german shepherd
34.737163518652267,25.34834390313603,61.981181165317992,56.521955196823924,german shepherd
25.318600970767463,32.801300355332351,62.731135530816758,56.670090997800266,german shepherd
35.943892983969143,25.778794515665222,61.141389217323564,57.18140389585276,german shepherd
37.619455119171029,24.853188184579039,61.2460002948498,56.628399722943534,german shepherd
35.442110435223306,35.338445896240195,63.464556805276302,56.031362072704013,german shepherd
33.44556914150764,26.695817637813327,63.972138092642254,56.489541830029673,german shepherd
35.48700083134392,30.936490349822421,65.396599248140433,54.343495057354431,german shepherd
36.99523172820065,25.453320496907455,60.631207350121393,56.816031678907713,german shepherd
21.137036217866751,19.20681185460132,61.891343412974557,52.924389815210787,german shepherd
44.779561541253472,24.444493254980809,62.172341691292154,60.318013315674975,german shepherd
36.95046661343963,30.418830181836132,63.166891969499879,55.224243141531815,german shepherd
31.737957088064899,27.964911354668502,63.814938809255445,59.840872333332747,german shepherd
33.045233124061994,23.010694504500819,62.7803060202355,61.761082876710113,german shepherd
37.468708886745944,37.319358011028655,61.166800951014785,53.898625232305143,german shepherd
34.41948030482817,27.589476922491635,64.601987380425498,57.803382005942666,german shepherd
24.846577661092528,22.023199922474337,65.122177973637974,55.641992887089557,german shepherd
45.322464306796597,33.497562058681552,66.537427347477845,56.512556466239275,german shepherd
34.447296713837638,31.58301436048135,64.829599294063016,55.945095245880033,german shepherd
40.100863558579,24.200328533148209,56.8218918843463,54.932392810024623,german shepherd
31.539750761078043,30.270872142273866,60.654437533853198,58.497153805948329,german shepherd
42.681885271228992,30.95273566801405,62.618322697987558,54.490689726248171,german shepherd
36.431718444461396,29.311706573389699,62.964229828093139,57.719911662405224,german shepherd
38.044219172377254,27.64927194836396,59.235456973935733,54.969188617270412,german shepherd
29.773733169265228,18.159610097588335,60.733941668689091,63.175857860701754,german shepherd
41.055726448413502,25.38309696687897,62.052030162920673,57.00337005842519,german shepherd
38.449090822673945,26.735427336767724,63.759636775902763,60.035700792744208,german shepherd
41.509231147824991,24.083185821605301,60.934238420709221,56.058580919851323,german shepherd
31.859562201792105,25.218770247573268,62.429294666875094,57.037423235222469,german shepherd
32.594864407696065,30.507535644699598,60.711252092901802,59.80453829297393,german shepherd
46.519583488419713,24.506485602136937,63.719603049445368,53.946174019551208,german shepherd
29.699920886392263,18.519140014648499,62.289148019875256,56.738502838365839,german shepherd
34.320251496608392,23.870857592860194,66.934473729714568,59.695363878580075,german shepherd
40.684456813013476,24.322081450476635,61.391512660072358,58.709866797117876,german shepherd
35.488624838574275,26.190543285367792,59.794818716530287,58.351707020632631,german shepherd
37.914768398766469,20.866198516068565,61.218228360855875,57.846432323674655,german shepherd
33.002754853685623,25.446809433458768,61.384940636943973,58.882635392394434,german shepherd
36.850279439237596,22.615697960701272,67.225035308549238,56.955340195842155,german shepherd
28.467365741323416,30.897735893646708,65.84344355340734,59.143001546374542,german shepherd
43.290653398090939,26.032305838710297,63.259911886696365,55.584769680212041,german shepherd
34.409179774357149,29.737842724366644,62.217802681035209,57.12380307286486,german shepherd
31.59910898001575,28.384059627224445,56.971259641745966,55.761218881003352,german shepherd
38.331915410159574,20.577146691408046,60.585048723708503,55.490023553566608,german shepherd
32.69640106305723,26.78820234560807,62.530401080957738,57.983924297389763,german shepherd
28.328707642986231,35.349421729823078,61.111598317838251,55.973077870131391,german shepherd
28.266412471012224,18.94574790314838,67.138856001714274,61.193937682878605,german shepherd
38.468865763450665,31.739233771875533,64.794886515126578,62.870502614809574,german shepherd
34.202132809268669,27.49323181643971,63.088102468022008,60.676524530380576,german shepherd
34.331492201657802,19.446679125776484,64.646145626486913,59.729887106899177,german shepherd
40.388719029881315,29.867080951998744,59.56205253592637,58.879486295992493,german shepherd
29.365870956216284,32.017271990057885,66.560521151780819,58.686476528114866,german shepherd
31.346611235675876,26.695045842957963,68.192693376102838,54.062500292189,german shepherd
33.075600954093623,28.535825673284645,62.048781257868235,52.592973552636472,german shepherd
35.47175794658537,36.111962556476009,63.89768844193491,56.889600164512686,german shepherd
34.789142743547103,23.972911259919222,62.001814415008809,56.810826226506869,german shepherd
33.565564038050461,36.14007670760008,61.136505896012487,63.437674960218303,german shepherd
34.691867989521761,35.208941543180202,63.939878462303348,54.968741022537984,german shepherd
34.463473618544128,20.373533600343929,65.413095446211912,63.406967213062607,german shepherd
31.401978057241035,27.61770494710705,66.718038950089635,54.878943065269361,german shepherd
30.935035057229612,27.334661642264653,67.198654127311485,57.55073637222263,german shepherd
36.372581788619698,33.467052125742647,59.519217977580197,53.427140739584573,german shepherd
30.54542458502236,32.845394832821349,61.636173540032893,61.365113774717486,german shepherd
29.213223704045731,34.550797098779832,62.268475342973808,56.843324538185676,german shepherd
33.438538744371535,18.903383311332348,62.574530489857075,54.070766158751397,german shepherd
34.211664919180919,33.885778568439065,56.914808991744479,61.862093085791223,german shepherd
46.283617486491046,29.839582508334541,62.46788466062489,52.749008811587458,german shepherd
31.476498620718832,17.806635371785635,66.952499191881515,59.335040079890007,german shepherd
39.716303624847477,33.565412950217208,58.075485637106425,55.070018057519171,german shepherd
38.735941671023156,21.464539120641319,62.085598807864727,58.719692566622264,german shepherd
29.055275223981319,30.86479430799541,61.759365457587926,59.606639253374333,german shepherd
38.866264887012996,24.069590575061667,63.496121238509765,57.490751100652417,german shepherd
29.080596799033412,25.970801846677507,61.803865291077408,60.402222483745064,german shepherd
21.704138810016296,29.218019982595742,60.585648102445901,57.138470201682395,german shepherd
38.031597621796905,25.951508040090527,63.97025746155159,56.533172379718707,german shepherd
26.220547082811404,19.739136288771082,62.432872017918356,54.484822883235196,german shepherd
37.254672309029573,28.529014249727922,65.622969406946481,52.893246581647432,german shepherd
31.579945511313916,21.23740010168995,63.992271469922635,52.059274682519877,german shepherd
43.297753980949359,29.721777799501687,64.513397865244599,58.850364392657433,german shepherd
40.342546996580047,20.738650912054503,65.562719005986906,56.191952030997484,german shepherd
32.733070980743065,27.696667711806462,58.336295360507904,59.21592439320326,german shepherd
31.560811944856589,28.821039497600982,64.364637612261873,61.813190073141449,german shepherd
28.929612984529399,37.068586731841165,62.941795967203483,59.863344503328392,german shepherd
32.795386838537041,17.312012952903611,59.926264991379966,54.432031821130906,german shepherd
33.598222524077457,28.580801001982387,61.738246739320573,56.178093747740853,german shepherd
33.17653227804157,20.698318901374748,60.412983483063321,56.106517229634697,german shepherd
35.783519276361822,29.39306455280169,61.129693886975105,60.350051834464523,german shepherd
37.892607488644394,26.438761176323855,61.93114541218975,59.632942868708859,german shepherd
36.748272284965871,30.8459045203602,61.520004192336522,55.531351467280061,german shepherd
31.179280380467784,34.080928431629331,66.884409781560208,61.215072475054747,german shepherd
27.811042630992109,25.312680009365611,61.362786764007495,56.508291679018456,german shepherd
41.822659240512358,26.933149297447045,61.993962831277919,55.336629626986564,german shepherd
31.552754077250313,31.520711421642751,60.510548370268971,59.170717895740225,german shepherd
31.738532000324906,24.354294287084883,64.387555718402325,54.134970160832196,german shepherd
32.394053438494446,29.015821500393791,63.870799877020758,60.275348348416273,german shepherd
25.784652249216755,31.194294703908092,60.989999448107469,63.843599568003299,german shepherd
32.61012997979757,21.619060752910187,59.814422553202419,61.445252410753518,german shepherd
32.601720929960265,19.375137278927994,61.915065277529152,56.981459001381737,german shepherd
38.101791491717563,27.878564567256177,60.671829967044701,60.452658416788353,german shepherd
38.492285745536677,31.383631296172457,64.007868247715763,60.969144636820111,german shepherd
35.018854445431344,19.475165668543021,57.727288014474034,58.585967501262274,german shepherd
39.65924187057152,29.455469046603515,61.338826819652986,60.046839765667009,german shepherd
36.699824919006311,25.173036467171059,67.031752308971647,56.632531876951091,german shepherd
34.921589441987223,26.141982284561692,63.931767220691412,57.32552499866506,german shepherd
35.804640841491114,32.15829527910654,59.673173798140624,59.212428975918783,german shepherd
34.046732532093003,27.702522667660464,61.968414836370258,55.515340192374893,german shepherd
